"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Harith Pharmacy-Kandana","IN-008587","",18/10/2016,1050.00,0.00,24018.40,"Total For Customer",82999.88,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Harith Pharmacy-Kandana","ID-006818","",21/10/2016,1047.00,0.00,16515.35,"Total For Customer",82999.88,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Harith Pharmacy-Kandana","IB-006853","",22/10/2016,1046.00,0.00,28682.98,"Total For Customer",82999.88,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Harith Pharmacy-Kandana","IV-009200","",22/10/2016,1046.00,15827.15,13783.15,"Total For Customer",82999.88,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Health Line Pharmacy-Kandana","IQ-000222","",15/06/2018,445.00,0.00,2487.00,"Total For Customer",55551.47,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Health Line Pharmacy-Kandana","IT-007305","",12/11/2018,295.00,0.00,1400.00,"Total For Customer",55551.47,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Health Line Pharmacy-Kandana","IN-021956","",28/11/2018,279.00,0.00,8675.55,"Total For Customer",55551.47,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Health Line Pharmacy-Kandana","IN-025955","",30/07/2019,35.00,0.00,12606.50,"Total For Customer",55551.47,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Health Line Pharmacy-Kandana","IT-008626","",06/08/2019,28.00,0.00,8201.96,"Total For Customer",55551.47,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Health Line Pharmacy-Kandana","IT-008688","",12/08/2019,22.00,0.00,7569.96,"Total For Customer",55551.47,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Health Line Pharmacy-Kandana","IN-026422","",27/08/2019,7.00,0.00,11131.50,"Total For Customer",55551.47,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Health Line Pharmacy-Kandana","IT-008810","",31/08/2019,3.00,0.00,3479.00,"Total For Customer",55551.47,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Jasmine Pharmacy-Kandana","IO-003801","",08/05/2018,483.00,0.00,1053.00,"Total For Customer",19265.50,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Jasmine Pharmacy-Kandana","IN-026519","",01/09/2019,2.00,0.00,18212.50,"Total For Customer",19265.50,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","K.F.D.(Pte) Ltd.-Kandana","IV-012902","",06/07/2017,789.00,1217100.00,45770.20,"Total For Customer",466822.20,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","K.F.D.(Pte) Ltd.-Kandana","ID-016067","",26/06/2018,434.00,0.00,421052.00,"Total For Customer",466822.20,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Orient  Pharamacy -Kandana-Kandana","IT-007924","",24/04/2019,132.00,0.00,6.00,"Total For Customer",11903.21,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Orient  Pharamacy -Kandana-Kandana","IN-026265","",19/08/2019,15.00,0.00,5777.25,"Total For Customer",11903.21,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Orient  Pharamacy -Kandana-Kandana","IT-008757","",27/08/2019,7.00,0.00,6119.96,"Total For Customer",11903.21,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Osu sala - Kandana-Kandana","IO-004738","",23/07/2018,407.00,0.00,1306.65,"Total For Customer",17140.41,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Osu sala - Kandana-Kandana","IN-023318","",15/02/2019,200.00,0.00,843.90,"Total For Customer",17140.41,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Osu sala - Kandana-Kandana","IN-026267","",19/08/2019,15.00,0.00,5781.55,"Total For Customer",17140.41,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Osu sala - Kandana-Kandana","IN-026420","",27/08/2019,7.00,0.00,2415.60,"Total For Customer",17140.41,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Osu sala - Kandana-Kandana","IT-008814","",31/08/2019,3.00,0.00,6792.71,"Total For Customer",17140.41,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Relaulla Pharmacy-Kandana","IT-007789","",28/03/2019,159.00,0.00,1844.35,"Total For Customer",29784.85,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Relaulla Pharmacy-Kandana","IN-024609","",09/05/2019,117.00,0.00,2034.00,"Total For Customer",29784.85,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Relaulla Pharmacy-Kandana","IN-026421","",27/08/2019,7.00,0.00,23166.50,"Total For Customer",29784.85,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Relaulla Pharmacy-Kandana","IT-008756","",27/08/2019,7.00,0.00,2740.00,"Total For Customer",29784.85,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Dr. Rizvi Hashan-Kandana","IN-026432","",28/08/2019,6.00,0.00,6330.00,"Total For Customer",6330.00,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Royal Pharmacy-Kandana","ID-015838","",11/06/2018,449.00,0.00,22368.39,"Total For Customer",70977.26,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Royal Pharmacy-Kandana","IT-008687","",12/08/2019,22.00,0.00,4758.00,"Total For Customer",70977.26,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Royal Pharmacy-Kandana","IN-026224","",16/08/2019,18.00,0.00,7433.75,"Total For Customer",70977.26,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Royal Pharmacy-Kandana","IN-026266","",19/08/2019,15.00,0.00,11786.80,"Total For Customer",70977.26,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Royal Pharmacy-Kandana","IT-008725","",20/08/2019,14.00,0.00,1859.00,"Total For Customer",70977.26,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Royal Pharmacy-Kandana","IN-026419","",27/08/2019,7.00,0.00,12976.95,"Total For Customer",70977.26,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Royal Pharmacy-Kandana","IT-008758","",27/08/2019,7.00,0.00,3559.00,"Total For Customer",70977.26,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Royal Pharmacy-Kandana","IT-008813","",31/08/2019,3.00,0.00,6235.37,"Total For Customer",70977.26,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Sesatha Pharmacy-Kandana","IB-009387","",05/04/2017,881.00,0.00,10996.20,"Total For Customer",10996.20,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Sethma Pharmacy - Kandana-Kandana","IB-013221","",31/05/2018,460.00,0.00,25600.75,"Total For Customer",551452.68,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Sethma Pharmacy - Kandana-Kandana","IB-013878","",25/07/2018,405.00,0.00,40303.60,"Total For Customer",551452.68,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Sethma Pharmacy - Kandana-Kandana","IN-025952","",30/07/2019,35.00,0.00,66516.45,"Total For Customer",551452.68,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Sethma Pharmacy - Kandana-Kandana","IT-008585","",30/07/2019,35.00,0.00,10700.00,"Total For Customer",551452.68,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Sethma Pharmacy - Kandana-Kandana","IN-026237","",16/08/2019,18.00,0.00,76546.57,"Total For Customer",551452.68,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Sethma Pharmacy - Kandana-Kandana","IN-026271","",19/08/2019,15.00,0.00,35448.00,"Total For Customer",551452.68,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Sethma Pharmacy - Kandana-Kandana","IT-008723","",20/08/2019,14.00,0.00,152485.58,"Total For Customer",551452.68,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Sethma Pharmacy - Kandana-Kandana","IN-026496","",31/08/2019,3.00,0.00,134910.73,"Total For Customer",551452.68,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Sethma Pharmacy - Kandana-Kandana","IN-026510","",01/09/2019,2.00,0.00,7263.00,"Total For Customer",551452.68,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kandana","Sethma Pharmacy - Kandana-Kandana","IN-026524","",01/09/2019,2.00,0.00,1678.00,"Total For Customer",551452.68,"Total For Area",1377656.17,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kuliyapitiya","Lakwin international (pvt) limited-Kuliyapitiya","ID-016049","",22/06/2018,438.00,0.00,252631.20,"Total For Customer",252631.20,"Total For Area",410977.53,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kuliyapitiya","Lolitha Pharmacy-Kuliyapitiya","ID-015873","",12/06/2018,448.00,0.00,22368.39,"Total For Customer",22368.39,"Total For Area",410977.53,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kuliyapitiya","Madara Pharmacy-Kuliyapitiya","ID-015871","",12/06/2018,448.00,0.00,22368.39,"Total For Customer",22368.39,"Total For Area",410977.53,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kuliyapitiya","Rolek Pharmaceuticals-M","ID-015816","",09/06/2018,451.00,0.00,42105.20,"Total For Customer",42105.20,"Total For Area",410977.53,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kuliyapitiya","Safayar Pharmacy-Kuliyapitiya","ID-008511","",17/02/2017,928.00,0.00,8941.75,"Total For Customer",46542.08,"Total For Area",410977.53,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kuliyapitiya","Safayar Pharmacy-Kuliyapitiya","IB-008810","",28/02/2017,917.00,0.00,2052.63,"Total For Customer",46542.08,"Total For Area",410977.53,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kuliyapitiya","Safayar Pharmacy-Kuliyapitiya","IV-011358","",21/03/2017,896.00,9607.50,9607.50,"Total For Customer",46542.08,"Total For Area",410977.53,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kuliyapitiya","Safayar Pharmacy-Kuliyapitiya","IB-009260","",28/03/2017,889.00,0.00,1315.80,"Total For Customer",46542.08,"Total For Area",410977.53,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kuliyapitiya","Safayar Pharmacy-Kuliyapitiya","IV-011462","",29/03/2017,888.00,10925.10,10925.10,"Total For Customer",46542.08,"Total For Area",410977.53,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Kuliyapitiya","Safayar Pharmacy-Kuliyapitiya","IB-009347","",03/04/2017,883.00,0.00,13699.30,"Total For Customer",46542.08,"Total For Area",410977.53,"Grand Total",24930740.07
